CATEGORY,TYPE,SUBTYPE,PROMPT,DIALOGUE BEFORE,RESPONSE TEXT,DIALOGUE AFTER,SCRIPT NOTES,SCENE
Scene,SceneDialogue,Custom,,,"The SRB is the exception. And, unfortunately, they control which synths go to the surface.",,"Not laughing now, they worry him",RR201_0300_LiamMeeting
Scene,SceneDialogue,Custom,,,"But a forged work order from, let's say, BioScience can get a hand-picked synth on surface detail.",,Proud of his cleverness,RR201_0300_LiamMeeting
Scene,SceneDialogue,Custom,,,And it turns out the Railroad was waiting for them. Wow.,Player Default: You've saved a lot of synths.,Still blown away,RR201_0300_LiamMeeting
Scene,SceneDialogue,Custom,,PlayerVoiceFemale01: Liam. I got you your username and password.,"You Railroad guys really deliver, you know?",,Impressed / Impressed,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,,Hooking that ancient tech up to the modern terminals is going to be seriously time-consuming. Even with that password.,Patriot: So hand it over and I'll get started.,Excited for the challenge / Happy,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,Patriot: Hooking that ancient tech up to the modern terminals is going to be seriously time-consuming. Even with that password.,So hand it over and I'll get started.,Player Default: Here you go.,Eager / Happy,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,Player Default: Here you go.,I'll get right to work.,Patriot: Z1-14 is working the Atrium again. Can you give him an update? It's safer if you do it.,Excited / Happy,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,Player Default: Here you go.,"Great. Listen, I need a favor.",Patriot: Z1-14 is working the Atrium again. Can you give him an update? It's safer if you do it.,Excited,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,Player Default: I'll hold onto it for now.,If you think that's best. But I can't start work without it.,Patriot: Z1-14 is working the Atrium again. Can you give him an update? It's safer if you do it.,Antsy,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,Player Default: Would it be possible to rescue more synths?,Those thirteen synths are the only one we're sure we can trust.,,Wish he had better news,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,,"If we push our luck and get the wrong synth involved, the whole thing could unravel.",Player Default: Here you go.,Nervous at the thought,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,Player Default: This is a delicate operation. Are you OK if we have to use violence?,Good question. If we find ourselves in that position we pull the plug and wait for another opportunity.,,"Buys the player's lie, says so without suspicion. / Thinking",RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,,We can't risk anyone's life over this.,Player Default: Here you go.,"Assumes the player agrees, emphatic",RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,Player Default: This is a delicate operation. Are you OK if we have to use violence?,Why do you ask? There are stories about the Railroad. That you're extremists.,,Suspicious / Suspicious,RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,,"If I get even a hint that you're planning on hurting people, I'll pull the plug myself.",Player Default: Here you go.,"Still suspicious, but assumes the player is on the up and up / Defiant",RR201_0600_TurnInCodeDefender
Scene,SceneDialogue,Custom,,Player Default: I'll get right to work.,Z1-14 is working the Atrium again. Can you give him an update? It's safer if you do it.,,Distracted,RR201_0600_TurnInCodeDefender
Miscellaneous,Miscellaneous,Hello,,,"That project you helped with. It's coming along. You understand, right?",,Double speak,
Miscellaneous,Miscellaneous,Hello,,,"Give me some time, OK? This next step is really tricky.",,Distracted,
Miscellaneous,Miscellaneous,Hello,,,You get me what we talked about and I'm in business.,,Double speak,
Miscellaneous,Miscellaneous,Hello,,,"When we get to the Atrium, follow my lead.",,Clandestine,
Miscellaneous,Miscellaneous,Hello,,,We need to be careful talking to the synth. We don't want to draw attention to ourselves.,,,
Miscellaneous,Miscellaneous,Hello,,,I can't believe... your friends have been helping me all along.,,"Wanted to ""The Railroad"" thought better of it (could be overheard)",
Miscellaneous,Miscellaneous,Hello,,,Hey.,,,
Miscellaneous,Miscellaneous,Greeting,,,You ready to hand over the login credentials now?,Player Default: Here you go.,Eager,RR201_0600_TurnInCodeDefender
Miscellaneous,Miscellaneous,Greeting,,,Hey. It's me. So you're the one who sent the encrypted message.,"Patriot: How did you even do that? I wasn't sure anyone on the surface would have a chance to crack Trinity. You know, the encryption algorithm.","Excited, nervous / Nervous",RR201_0300_LiamMeeting
Miscellaneous,Miscellaneous,Greeting,,,You ready to help the synths escape? All thirteen of them?,Player Default: Of course I'll help you.,Getting excited,RR201_0375_GetCodeDefender
Miscellaneous,Miscellaneous,Greeting,,,"Just a few high security doors, right?",Patriot: Controlled by cutting-edge SRB security tech. Yeah. A head on hack is the sucker play. So we go at them sideways.,"Ironic, nervous",RR201_0375_GetCodeDefender
Miscellaneous,Miscellaneous,Greeting,,,"Good, he's here.",Patriot: Z1-14. It's me.,"Sees Z1-14, who he's looking for",RR201_0350_MeetZ1
Scene,SceneDialogue,Custom,,,"Hey Eve, have you seen my notebook book laying around?",Eve: No. Did you leave it somewhere else?,Curious / Question,DialogueInstituteBinetHomeScene2
Scene,SceneDialogue,Custom,,Eve: No. Did you leave it somewhere else?,"I can't remember. Oh well, I don't need it right now.","Eve: For such a smart kid, you're a bit unorganized.",Puzzled / Puzzled,DialogueInstituteBinetHomeScene2
Scene,SceneDialogue,Custom,,"Eve: For such a smart kid, you're a bit unorganized.",I prefer to call it organized chaos.,,Friendly / Friendly,DialogueInstituteBinetHomeScene2
Scene,SceneDialogue,Custom,,"Alan: What did you do with your day, Liam?","You know, kept busy.",,Hiding nervousness / Nervous,DialogueInstituteBinetHomeScene1
Scene,SceneDialogue,Custom,,,"Hey, what's with the sudden security increase? I noticed a few more Coursers than usual walking around. Is everything okay?",Alan: Oh it's nothing to worry about.,Hiding nervousness,DialogueInstituteBinetHomeScene1
Scene,SceneDialogue,Custom,,Alan: Oh it's nothing to worry about.,"In other words, it's definitely something to worry about and you can't talk about it. How bad is it?","Alan: You're too smart Liam, but I assure you, it has nothing to do with anything that would concern you.","Jokingly, suspicious / Suspicious",DialogueInstituteBinetHomeScene1
Scene,SceneDialogue,Custom,,"Alan: You're too smart Liam, but I assure you, it has nothing to do with anything that would concern you.",I think that's even more concerning.,,"Slightly worried, paranoid / Worried",DialogueInstituteBinetHomeScene1
Scene,SceneDialogue,Custom,,"Eve: Liam, I forgot to tell you, your friend Brendan came by looking for you.",Thanks. Did he say why?,Eve: He mentioned something about studying and then said a lot of scientific words...but I don't think he knew what they meant.,Curious / Puzzled,DialogueInstituteBinetHomeScene3
Scene,SceneDialogue,Custom,,Eve: He mentioned something about studying and then said a lot of scientific words...but I don't think he knew what they meant.,"Yeah, that sounds about right. I'll go find him later. Thanks Eve.",,"Open with a laugh. Friendly, appreciative. / Friendly",DialogueInstituteBinetHomeScene3
Scene,SceneDialogue,Custom,,"Eve: Well, you're home now, and you should relax. I got a little sidetracked helping Liam with his work, but things are under control.","Hey, wait a minute. I had that completely under control, thank you very much.",Eve: If you say so...,faking annoyance / Friendly,DialogueInstituteBinetHomeScene4
Scene,SceneDialogue,Custom,,Player Default: We have to cancel our plans.,"Aw, man. Well, you know more about this than I. I'll shut everything down.",,Surprised,RRKickOut_PatriotReaction
Scene,SceneDialogue,Custom,,,"We shouldn't meet any more, just to be safe. And if we do, act natural, right?",,Nervous,RRKickOut_PatriotReaction
Scene,SceneDialogue,Custom,,Player Default: The Railroad's gone.,"What...? Shit. All right, I'm shutting down everything. Hopefully we haven't left any clues for the SRB.",,Surprised,RRKickOut_PatriotReaction
Scene,SceneDialogue,Custom,,,"We shouldn't meet any more. And if we do, act natural, right?",,Afraid,RRKickOut_PatriotReaction
Scene,SceneDialogue,Custom,,Player Default: I'm busy. Let's talk later.,Sure. But we can't wait forever.,,Nervous,RRKickOut_PatriotReaction
Scene,SceneDialogue,Custom,,Player Default: Have any news?,Nothing right now. But maybe check back soon.,,Nervous,RRKickOut_PatriotReaction
Miscellaneous,Miscellaneous,Greeting,,,Any word on our plans? You know... for the thirteen.,Player Default: We have to cancel our plans.,Nervous,RRKickOut_PatriotReaction
Miscellaneous,Miscellaneous,Hello,,,Justin Ayo was banished to the surface. Now my dad's safe and the Institute's biggest bully is gone.,,"Smug satisfaction, gloating / SinisterSmile",
Miscellaneous,Miscellaneous,Hello,,,We make a pretty good team.,,Impressed / Friendly,
Miscellaneous,Miscellaneous,Hello,,,"I have to admit, you're pretty sharp. Nobody else down here could figure out how the synths were getting out.",,Impressed / Impressed,
Miscellaneous,Miscellaneous,Hello,,,"Thanks to us, there's a lot of synths who can live their own lives now.",,"Confident, bit of a boast / Confident",
